"lastBuildDate" "total" "start" "display" "items.title" "items.originallink" "items.link" "items.description" "items.pubDate"
"50" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "이인희, 국민의힘 남양주시장 출마 전격 선언" "https://www.viva100.com/main/view.php?key=20220325010006499" "https://www.viva100.com/main/view.php?key=20220325010006499" "이인희 예비후보는 건설교통부, LH(한국토지주택공사)를 거쳐 한국정책학회 운영이사와 한국지방자치학회 지역 주거·주택특위 위원장, 명지대학교 행정학과 객원조교수, 명지대학교 빅데이터연구소 수석연구위원... " "Fri, 25 Mar 2022 09:10:00 +0900"
"51" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "국내 최대·최첨단 '쿠팡 대구 첨단 물류센터' 준공" "http://www.getnews.co.kr/news/articleView.html?idxno=577846" "http://www.getnews.co.kr/news/articleView.html?idxno=577846" "쿠팡은 AI와 빅데이터를 활용해 상품관리와 배송 동선을 최적화하는 등 3200억 원 이상 투자해 최첨단설비를 구축 할 계획이다. 대구는 추가 투자를 고려하면 생산·부가가치 유발효과가 1조 원 이상, 센터에 근무할... " "Fri, 25 Mar 2022 09:10:00 +0900"
"52" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "토종 앱마켓 원스토어, 작년 거래액 1조원 돌파··· 점유율 13.8%으로 2위" "http://www.getnews.co.kr/news/articleView.html?idxno=577837" "http://www.getnews.co.kr/news/articleView.html?idxno=577837" "빅데이터 플랫폼<U+00A0>모바일인덱스에 따르면, 원스토어는 지난해 연간 기준 국내 앱마켓 중 약 13.8%의 점유율을 기록하며 글로벌 앱마켓을 누르고 2위의 자리를 공고히 지켰다. 게임, 앱, 스토리콘텐츠, 쇼핑 등 모든... " "Fri, 25 Mar 2022 09:10:00 +0900"
"53" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "지니너스-레나임, mRNA 기반 췌장암 면역항암백신 공동 개발 MOU" "http://www.newspim.com/news/view/20220325000098" "http://www.newspim.com/news/view/20220325000098" "박웅양 지니너스 대표이사는 며... " "Fri, 25 Mar 2022 09:09:00 +0900"
"54" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "원스토어, 거래액 1조원 돌파···앱마켓 '게임체인저' 우뚝" "http://www.seoulfn.com/news/articleView.html?idxno=450334" "http://www.seoulfn.com/news/articleView.html?idxno=450334" "빅데이터 플랫폼 기업 아이지에이웍스가 앱마켓 3사의 거래액을 추정해 발표하는 '모바일인덱스'에 따르면 원스토어는 지난해 연간 기준 국내 앱마켓 중 약 13.8%의 점유율을 기록하며 글로벌 앱마켓을 누르고 2위의... " "Fri, 25 Mar 2022 09:09:00 +0900"
"55" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "원스토어, 거래액 1조원 돌파" "http://www.etnews.com/20220325000005" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=030&aid=0003005845" "빅데이터 플랫폼 기업 아이지에이웍스가 앱마켓 3사의 거래액을 추정해 발표하는 '모바일인덱스'에 따르면 원스토어는 지난해 연간 기준 국내 앱마켓 중 약 13.8%의 점유율을 기록했다. 애플 앱스토어를 누르고 2위... " "Fri, 25 Mar 2022 09:07:00 +0900"
"56" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "… 원스토어, 거래액 1조 원 돌파" "https://www.youthdaily.co.kr/news/article.html?no=96073" "https://www.youthdaily.co.kr/news/article.html?no=96073" "빅데이터 플랫폼 기업 아이지에이웍스가 앱마켓 3사의 거래액을 추정해 발표하는 모바일인덱스에 따르면, 원스토어는 지난해 연간 기준 국내 앱마켓 중 약 13.8%의 점유율을 기록하며 2위 자리를 공고히 지켰다. 2021년... " "Fri, 25 Mar 2022 09:06:00 +0900"
"57" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "코웨이, 가정용품 상장기업 브랜드평판 2022년 3월... 1위" "http://www.beyondpost.co.kr/view.php?ud=20220325090247155446a9e4dd7f_30" "http://www.beyondpost.co.kr/view.php?ud=20220325090247155446a9e4dd7f_30" "한국기업평판연구소 빅데이터 분석결과...2위 유진로봇, 3위 에브리봇 2022년 3월 가정용품 상장기업 브랜드평판 빅데이터 분석결과 1위 코웨이, 2위 유진로봇, 3위 에브리봇 순으로 분석됐다.... " "Fri, 25 Mar 2022 09:06:00 +0900"
"58" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[종합]사회적 거리두기 조정안 단계 완화 Q&amp;A, 사적모임 8인·영업제한 11시 ..." "https://www.gukjenews.com/news/articleView.html?idxno=2433325" "https://www.gukjenews.com/news/articleView.html?idxno=2433325" "코로나비상대응특별위원회(코로나특위) 위원인 정기석 한림대 성심병원 호흡기내과 교수는 지난 23일 새 정부의 과학 방역에 대해 (문재인) 정부가 '중환자... " "Fri, 25 Mar 2022 09:06:00 +0900"
"59" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "큐로AI, 스위스 제네바 국제발명품전시회 및 CES - MWC 수상" "http://www.sisunnews.co.kr/news/articleView.html?idxno=160432" "http://www.sisunnews.co.kr/news/articleView.html?idxno=160432" "그러면서 '큐로AI'를 활용한 인공지능(AI) 선도학교 운영 교육 내용에서 초등 저학년은 환경로봇, 재생에너지, 빅데이터, 메타버스 등 4차 산업 혁명 기술과 관련된 다양한 주제를 다뤄 SW 교육 및 AI 이해 및 활용... " "Fri, 25 Mar 2022 09:04:00 +0900"
"60" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "2월 물티슈 진성소비자 빅데이터 조사… 베베숲 물티슈 빅데이터 평판 1위" "https://www.dailysecu.com/news/articleView.html?idxno=135339" "https://www.dailysecu.com/news/articleView.html?idxno=135339" "빅데이터 분석업체 ㈜컨셉터스에 따르면, 2022년 2월 물티슈 키워드에 대한 실제 소비자들의 빅데이터를 분석한 결과 빅데이터 브랜드 평판 1위는 베베숲 물티슈, 2위는 브라운 물티슈, 3위는 앙블랑 물티슈인... " "Fri, 25 Mar 2022 09:02:00 +0900"
"61" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[UP! START] 브리치, 시리즈B 투자유치로 '비플로우' 사업 탄력" "https://www.nbntv.co.kr/news/articleView.html?idxno=962430" "https://www.nbntv.co.kr/news/articleView.html?idxno=962430" "브리치 관계자는 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는 400만개를... " "Fri, 25 Mar 2022 09:02:00 +0900"
"62" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "'역외·대자산가 탈세 대응' 韓·英 국세청 손 잡는다" "http://www.joseilbo.com/news/news_read.php?uid=449943&class=7&grp=" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002270402" "소득데이터 허브로서 나라의 중요과제인 맞춤형 복지를 차질 없이 지원하겠다고 말했다. 이어 24일에는... 또 메타버스를 활용한 가상세무서, AI세금비서, 블록체인기술과 빅데이터 분석을 통한 탈세대응경험을 공유했다.... " "Fri, 25 Mar 2022 09:02:00 +0900"
"63" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "김대지 국세청장, 영국·불가리아와 국세청장 회의 개최" "http://www.shinailbo.co.kr/news/articleView.html?idxno=1531214" "http://www.shinailbo.co.kr/news/articleView.html?idxno=1531214" "소득 데이터 허브의 운영 등 급부행정(복지지원) 발전 방향을 모색하고 자 이번 회의를 마련했다. 불가리아와... 소득 데이터 허브 구축이 중요하다는데 공감했으며, '소득에 상응한 세금'이라는 원칙을 훼손하는 불공정... " "Fri, 25 Mar 2022 09:02:00 +0900"
"64" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "블록체인 오픈플랫폼 네오핀, NHN벅스와 전략적 파트너십 체결" "https://www.gametoc.co.kr/news/articleView.html?idxno=65483" "https://www.gametoc.co.kr/news/articleView.html?idxno=65483" "NHN벅스는 국내 대표 음악서비스 '벅스'의 22년 운영노하우를 바탕으로 빅데이터 기반의 고도화된 개인화 추천서비스를 제공하며 이용자 확대에 나서고 있다. 최근에는 뉴미디어, 공연, 오디오, 드라마 등 영역을... " "Fri, 25 Mar 2022 09:02:00 +0900"
"65" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "브리치의 쇼핑몰 통합관리 플랫폼 '비플로우', 60억규모 시리즈B 투자유치" "http://www.fnnews.com/news/202203241547413498" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004809024" "비플로우 관계자에 따르면, 현재 비플로우가 제공하고 있는 패션 빅데이터 기반의 솔루션을 이용하는 셀러의 수는 6,500개사를 넘어섰고, 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는... " "Fri, 25 Mar 2022 09:01:00 +0900"
"66" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "NFT 이어 DAO 부상...인적 조직의 미래 될까" "https://magazine.hankyung.com/money/article/202203144627c" "https://magazine.hankyung.com/money/article/202203144627c" "빅데이터 프리즘 탈중앙화자율조직(DAO, 다오)이 부상하고 있다. 미국의 가상자산 전문 데이터 분석 업체인 메사리(Messari)가 최근 발표한 보고서 '크립토 디지즈(Crypto theses) 2022'에 따르면 다오는 크립토 업계에서 가장... " "Fri, 25 Mar 2022 09:00:00 +0900"
"67" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "공간정보산업진흥원, 공간정보 특성화대학교 공개 모집" "http://www.dt.co.kr/contents.html?article_no=2022032502109932781001&ref=naver" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002726491" "5개 분야는 캠퍼스 내비게이션 애플리케이션 제작, 공간정보 소프트웨어 제작, 스마트시티 통합 플랫폼 구축, 공간 빅데이터 분석·인공지능 구현, 드론을 이용한 3차원 공간정보 구축 등이다. 최종 선정된 8개... " "Fri, 25 Mar 2022 09:00:00 +0900"
"68" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "쇼핑몰 통합관리 플랫폼 '비플로우', 60억규모 시리즈B 투자유치" "https://www.news1.kr/articles/?4626488" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005989029" "비플로우 관계자에 따르면, 현재 비플로우가 제공하고 있는 패션 빅데이터 기반의 솔루션을 이용하는 셀러의 수는 6,500개사를 넘어섰고, 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는... " "Fri, 25 Mar 2022 09:00:00 +0900"
"69" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "비플로우, 60억규모 시리즈B 투자 유치…우리은행, DK투자파트너스 등 참여" "https://www.job-post.co.kr/news/articleView.html?idxno=49578" "https://www.job-post.co.kr/news/articleView.html?idxno=49578" "비플로우 관계자에 따르면, 현재 비플로우가 제공하고 있는 패션 빅데이터 기반의 솔루션을 이용하는 셀러의 수는 6,500개사를 넘어섰고, 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는... " "Fri, 25 Mar 2022 09:00:00 +0900"
"70" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "현대중공업그룹 50주년…‘정기선 시대’ 개막" "https://weekly.hankooki.com/lpage/economy/202203/wk20220325085519146400.htm?s_ref=nv" "https://weekly.hankooki.com/lpage/economy/202203/wk20220325085519146400.htm?s_ref=nv" "미국 빅데이터기업인 팔란티어와는 조선·해양, 에너지, 기계 분야에 빅데이터 플랫폼을 구축하고 향후 플랫폼 사업을 공동 추진할 합작사 설립을 검토하기로 했다. 현대중공업그룹은 팔란티어와의 협력을 통해 그룹... " "Fri, 25 Mar 2022 08:56:00 +0900"
"71" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "비플로우, 60억규모 시리즈B 투자유치.. 통합 이커머스 인프라 서비스 플랫폼..." "http://www.beyondpost.co.kr/view.php?ud=2022032415232577146cf2d78c68_30" "http://www.beyondpost.co.kr/view.php?ud=2022032415232577146cf2d78c68_30" "비플로우 관계자에 따르면, 현재 비플로우가 제공하고 있는 패션 빅데이터 기반의 솔루션을 이용하는 셀러의 수는 6,500개사를 넘어섰고, 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는... " "Fri, 25 Mar 2022 08:52:00 +0900"
"72" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "한솔제지, 종이목재 상장기업 브랜드평판 3월 빅데이터 분석 1위" "http://www.thebigdata.co.kr/view.php?ud=2022032508370488507d270612f_23" "http://www.thebigdata.co.kr/view.php?ud=2022032508370488507d270612f_23" "빅데이터 분석결과, 1위 한솔제지 2위 국일제지 3위 깨끗한나라 순으로 나타났다. 25일 한국기업평판연구소(소장 구창환)는 종이목재 상장기업 13개 브랜드에 대해서 빅데이터 분석을 활용한 브랜드 평판조사를... " "Fri, 25 Mar 2022 08:50:00 +0900"
"73" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[尹당선인에 바란다] '청년희망적금' 돌아봐야… 관치금융 공과 실 가늠자" "https://biz.newdaily.co.kr/site/data/html/2022/03/25/2022032500008.html" "https://biz.newdaily.co.kr/site/data/html/2022/03/25/2022032500008.html" "이를 위해 데이터 이용 환경 개선, 신기술 금융업 접목 및 확대, 플랫폼에 대한 금융소비자보호를 강화한다. 둘째, 금융선진화방안이다. 여기에 디지털자산시장 활성화 방안이다. 이를 위해 디지털자산 기본법을 제정하고... " "Fri, 25 Mar 2022 08:50:00 +0900"
"74" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "지니너스, 레나임과 mRNA 기반 췌장암 면역항암백신 개발 MOU" "http://www.edaily.co.kr/news/newspath.asp?newsid=01512086632266928" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005174412" "박웅양 지니너스 대표이사는 “지니너스가 축적해온 유전체 빅데이터와 생물정보분석기술들을 기반으로 신약개발에 활용하고, 보유하고 있는 면역항암백신 개발 기술을 통해 레나임과 협업할 수 있어 매우... " "Fri, 25 Mar 2022 08:46:00 +0900"
"75" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "코웨이, 가정용품 상장기업 브랜드평판 3월 빅데이터 분석 1위" "http://www.thebigdata.co.kr/view.php?ud=20220325083510647207d270612f_23" "http://www.thebigdata.co.kr/view.php?ud=20220325083510647207d270612f_23" "빅데이터로 분석한 결과, 1위 코웨이 2위 유진로봇 3위 에브리봇 순으로 분석됐다. <U+200B> 25일 한국기업평판연구소(소장 구창환)는 국내 가정용품 상장기업에 대한 브랜드 빅데이터 평판분석을 했다고 밝혔다. 지난... " "Fri, 25 Mar 2022 08:46:00 +0900"
"76" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "브리치의 쇼핑몰 통합관리 플랫폼 '비플로우', 60억규모 시리즈B 투자유치" "http://www.thefirstmedia.net/news/articleView.html?idxno=90724" "http://www.thefirstmedia.net/news/articleView.html?idxno=90724" "비플로우 관계자는 현재 비플로우가 제공하고 있는 패션 빅데이터 기반의 솔루션을 이용하는 셀러의 수는 6,500개사를 넘어섰고, 새롭게 등록되는 상품 데이터베이스가 월별 20만 개 이상 증가, 누적 상품 수는 400만개를... " "Fri, 25 Mar 2022 08:40:00 +0900"
"77" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "쿠콘, 마이데이터 본격화로 중장기 성장성 갖출 것-NH" "http://daily.hankooki.com/news/articleView.html?idxno=804168" "http://daily.hankooki.com/news/articleView.html?idxno=804168" "<U+00A0>NH투자증권은 25일<U+00A0>쿠콘이 데이터 경제 시대에 중추적인 역할을 하는 기업으로 , 올해 마이데이터 본격화를 계기로 중장기 성장성을 갖출 것이라고 전했다.<U+00A0> 투자의견과 목표주가는 제시하지 않았다. 쿠콘은... " "Fri, 25 Mar 2022 08:38:00 +0900"
"78" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "한국지능웰케어산업협회, '웰케어·인공지능·빅데이터' 세미나 개최" "http://www.enewstoday.co.kr/news/articleView.html?idxno=1557869" "http://www.enewstoday.co.kr/news/articleView.html?idxno=1557869" "한국지능웰케어산업협회과 AI 전문기업 아크릴은 웰케어분야 기업들이 데이터 중심의 경쟁력을 확보 할 수 있는 기회를 제공하기 위해 '웰케어, 인공지능, 빅데이터(디지털헬스케어데이터 중심)'에 관한 세미나를 오는... " "Fri, 25 Mar 2022 08:36:00 +0900"
"79" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[오늘의 주요일정] 광주·전남(3월25일 금요일)" "http://www.newsis.com/view/?id=NISX20220325_0001807039&cID=10899&pID=10800" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0011082637" "2시 광주시, 도시공원위원회, 중회의실 ▲오후 7시 광주시, 제7기 청년위원회 출범식, 중회의실 ▶ 네이버에서 뉴시스 구독하기 ▶ K-Artprice, 유명 미술작품 가격 공개 ▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기" "Fri, 25 Mar 2022 08:15:00 +0900"
"80" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "" "https://www.asiatoday.co.kr/view.php?key=20220325010014567" "https://www.asiatoday.co.kr/view.php?key=20220325010014567" "데이터 경제 시대에 중추적인 역할을 하는 기업으로 중장기 성장성이 유효하지만 펀더멘털 대비 과도한 하락 국면이라고 판단했다.쿠콘은 핀테크  API(Application Programming Interface) 플랫폼 및 비즈니스 데이터... " "Fri, 25 Mar 2022 08:14:00 +0900"
"81" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "'세노바메이트' 약발 받은 SK바이오팜…1조 클럽 가나" "http://www.newsway.co.kr/news/view?tp=1&ud=2022032413462478220" "http://www.newsway.co.kr/news/view?tp=1&ud=2022032413462478220" "조 대표는 올해 중 국내 임상이... " "Fri, 25 Mar 2022 08:12:00 +0900"
"82" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "" "https://magazine.hankyung.com/money/article/202203171151c" "https://magazine.hankyung.com/money/article/202203171151c" "비록 비대면 일임 규제 이슈로 인해 회사 설립 이후 5년이 지나서야 목표로 했던 서비스를 시작할 수 있었지만, 선두 업체로서 규제 완화와 업계 발전에 기여했다고 생각한다. 자사의 빅데이터를 통한 자산관리 트렌드는... " "Fri, 25 Mar 2022 08:10:00 +0900"
"83" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "<U+00A0>'부업? 쏠쏠하네' 패션업계, 신규 시장 공략으로 사업 간 경계 허문다<U+00A0>" "http://www.sporbiz.co.kr/news/articleView.html?idxno=613671" "http://www.sporbiz.co.kr/news/articleView.html?idxno=613671" "최근 CJ올리브영이 초개인화 큐레이션 서비스를 선보이기 위해 빅데이터 기반 인공지능(AI) 스타트업 '로켓뷰'을 인수했다. 로켓뷰는 빅데이터 기반 플랫폼을 개발, 운영해온 스타트업으로, 이번 인수를 통해 고도화된... " "Fri, 25 Mar 2022 08:02:00 +0900"
"84" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "LX국토정보교육원-고양시, 현안 해결 위한 연구 '업무협약'" "http://www.newsway.co.kr/news/view?tp=1&ud=2022032420544602437" "http://www.newsway.co.kr/news/view?tp=1&ud=2022032420544602437" "행정 데이터를 기반으로 지역문제 해결을 위한 공동 연구, 교육 협력 등을 위해 마련됐다. 이를 통해 고양시·시정연구원은 보유한 빅데이터에 공간정보기술을 접목해 복지·교통·환경·인구 등 다양한 분야의... " "Fri, 25 Mar 2022 08:02:00 +0900"
"85" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "2배 이상 늘어난 애슬레저 시장, 선점 대격돌" "http://www.ktnews.com/news/articleView.html?idxno=123033" "http://www.ktnews.com/news/articleView.html?idxno=123033" "안다르는 모기업 에코마케팅의 마케팅 노하우와 빅데이터를 활용해 제품 기획부터 디자인, 생산에... 빅데이터를 활용해 제품 기획부터 디자인, 생산에 반영하며 제품 퀄리티를 높이고 전문화되는 고객 니즈를 제때... " "Fri, 25 Mar 2022 08:02:00 +0900"
"86" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[빅데이터MSI]25일 오전 주식시장 심리 7단계 '매우좋음'" "http://www.newsis.com/view/?id=NISX20220325_0001807002&cID=10403&pID=15000" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0011082628" "빅데이터로 분석한 주식시장 코스피 200종목의 시장심리지수(Market Sentiment Index·MSI)는 7단계 '매우좋음'으로 나타났다. 뉴시스와 코스콤이 공동으로 뽑아낸 빅데이터 MSI(http://m.newsis.com/stock.html, 모바일... " "Fri, 25 Mar 2022 08:00:00 +0900"
"87" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[클릭 e종목]" "https://view.asiae.co.kr/article/2022032507521848747" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0005063451" "NH투자증권은 쿠콘에 대해 데이터 경제 시대에 중추적인 역할을 하는 기업으로 중장기 성장성 유효한데 펀더멘털 대비 과도한 하락 국면이라고 판단한다고 25일 전했다. 강경근 NH투자증권 연구원은 데이터... " "Fri, 25 Mar 2022 07:52:00 +0900"
"88" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "CJ제일제당 이어 매출 2위..롯데제과-푸드, 신동빈 전략 통할까" "http://www.sporbiz.co.kr/news/articleView.html?idxno=613710" "http://www.sporbiz.co.kr/news/articleView.html?idxno=613710" "롯데제과와 롯데푸드를 합치면 점유율 44.1%(2019년 닐슨데이터 기준)로 빙과시장 1위 자리를 탈환하게 된다. 현재까지 점유율 1위는 빙그레(40.7%)다. 빙과사업 통합으로 경쟁력을 갖춘 데 이어 해외 사업 확장에도 박차를... " "Fri, 25 Mar 2022 07:52:00 +0900"
"89" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "KB증권, 퀀팃과 투자일임 로보어드바이저 협약" "http://www.delighti.co.kr/news/articleView.html?idxno=34700" "http://www.delighti.co.kr/news/articleView.html?idxno=34700" "AI빅데이터 전문기업 '바이브컴퍼니'의 자회사 퀀팃과 서비스형 뱅킹 기반 비대면 투자일임 로보어드바이저 서비스 출시를 위한 업무협약을 체결했다고 24일 밝혔다. 퀀팃은 금융분야에 특화된 빅데이터 기반... " "Fri, 25 Mar 2022 07:50:00 +0900"
"90" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "코이카-통계청, 개도국 디지털 전환 지원" "http://moneys.mt.co.kr/news/mwView.php?no=2022032507358083399" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=417&aid=0000797470" "지난 2015년 UN을 중심으로 국제사회의 지속가능발전목표(SDGs)가 채택된 이후 개발도상국들의 발전 현황을 파악하기 위한 데이터의 중요성이 대두됐다. 세계적인 디지털 전환 흐름에 따라 데이터에 기반한 의사결정을 위해... " "Fri, 25 Mar 2022 07:45:00 +0900"
"91" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "국세청, 호화 체납자 580여 명 추적" "https://news.kbs.co.kr/news/view.do?ncd=5423847&amp;ref=A" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=056&aid=0011235842" "[이은규/국세청 징세과장 : ] 국세청은... " "Fri, 25 Mar 2022 07:37:00 +0900"
"92" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "국세청, 호화 체납자 580여 명 추적" "https://news.kbs.co.kr/news/view.do?ncd=5423849&amp;ref=A" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=056&aid=0011235824" "[이은규/국세청 징세과장 : ] 국세청은... " "Fri, 25 Mar 2022 07:37:00 +0900"
"93" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "'새 바이오 하자'던 임종윤 퇴진…한미약품 신약 개발 향방은?" "http://www.newsis.com/view/?id=NISX20220324_0001806887&cID=10434&pID=13100" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0011082615" "2007년엔 바이오 빅데이터 기반 정밀의료 솔루션 공급업체 코리도 설립했다. 글로벌 백신 허브를 구축하기 위해 국내 10여개 사와 컨소시엄을 맺기도 했다. 임 전 대표가 힘 줘 추진하던 또 다른 사업은 포항시에 3000억원을... " "Fri, 25 Mar 2022 07:37:00 +0900"
"94" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "성동구, 상가 임대료 빅데이터 공개 서비스" "http://news.heraldcorp.com/view.php?ud=20220325000040" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001968436" "서울 성동구(구청장 정원오)가 상가 임대료 빅데이터를 구축해 시민에게 공개 서비스한다고 25일 밝혔다.... 이번 빅데이터 사업은 행정안전부 주관 디지털 뉴딜사업인 ‘2021년 공공데이터 기업매칭 지원 사업’을 통해... " "Fri, 25 Mar 2022 07:37:00 +0900"
"95" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "[속보]미, 미사일 관련 북·러 개인·단체 추가 제재" "http://www.newsis.com/view/?id=NISX20220325_0001806978&cID=10101&pID=10100" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=003&aid=0011082612" "미, 무기 관련 북·러 개인·단체 추가 제재 ▶ 네이버에서 뉴시스 구독하기 ▶ K-Artprice, 유명 미술작품 가격 공개 ▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기" "Fri, 25 Mar 2022 07:33:00 +0900"
"96" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "억대 연봉·원데이 면접...이커머스, IT개발자 영입 경쟁 ‘치열’" "https://www.ddaily.co.kr/news/article.html?no=234108" "https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002121449" "모든 거래가 온라인으로 이뤄지면서 유통채널에도 인공지능(AI)·빅데이터 등 기술 중요도가 높아졌기 때문이다. 양질 개발자를 구하기 위해 업계는 수억원 규모 스톡옵션·사이닝보너스를 제시하거나 아예 채용 절차를... " "Fri, 25 Mar 2022 07:32:00 +0900"
"97" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "지능웰케어산업협회, '디지털헬케어 중심 웰케어·인공지능·빅데이터' 세미나..." "http://www.yakup.com/news/index.html?mode=view&cat=12&nid=267527" "http://www.yakup.com/news/index.html?mode=view&cat=12&nid=267527" "한국지능웰케어산업협회과 인공지능전문기업 아크릴은 웰케어분야 기업들이 데이터 중심의 경쟁력을 확보할 수 있는 기회를 제공하기 위해 ’웰케어, 인공지능, 빅데이터(디지털헬스케어데이터 중심)‘에 관한... " "Fri, 25 Mar 2022 07:26:00 +0900"
"98" "Fri, 25 Mar 2022 10:01:57 +0900" 1091941 1 100 "경기소방재난본부 김포소방서 이민형 소방교, 소방안전강사 최우수상 수상" "http://www.thebigdata.co.kr/view.php?ud=202203250720462051d0a8833aad_23" "http://www.thebigdata.co.kr/view.php?ud=202203250720462051d0a8833aad_23" "다양한 안전교육 아이템을 발굴하고 안전문화를 정착하는 데 앞장서겠다”며 “도민 안전교육을 위해 소방안전강사를 통한 내실있는 소방안전교육이 진행되도록 최선을 다하겠다”고 말했다. 김수아 빅데이터뉴스 기자" "Fri, 25 Mar 2022 07:24:00 +0900"
